review_id,product_id,rating,review_text,date
rev_neg_1739,PROD_PHONE_278,2,Not durable. It tore apart after the first wash.,2026-06-17
rev_neg_1329,PROD_BEAUTY_232,1,"No response from support, and return policy is a lie.",2026-06-19
rev_pos_216,PROD_LAPTOP_132,5,I can't believe how good this is for the price.,2026-06-08
rev_neg_956,PROD_LAPTOP_233,1,"Fake item, a complete scam. Do not buy!",2026-06-12
rev_pos_1354,PROD_PHONE_103,5,The customer support staff was very helpful and responsive.,2026-06-07
rev_neg_1475,PROD_PHONE_262,2,"Cannot recommend this product, it lacks standard features.",2026-06-17
rev_pos_1233,PROD_CLOTH_132,4,"Very easy to use, setup was a breeze. Perfect!",2026-06-03
rev_neg_819,PROD_LAPTOP_202,1,The camera quality is awful and blurry.,2026-06-18
rev_pos_1311,PROD_CLOTH_117,4,"Highly recommend this shop, wonderful customer service.",2026-06-02
rev_neu_551,PROD_LAPTOP_366,3,"Average performance, nothing special about it.",2026-06-21
rev_pos_1660,PROD_PHONE_177,4,"Incredibly fast shipping, arrived much earlier than expected.",2026-06-08
rev_neg_1301,PROD_PHONE_240,2,The worst packaging I have ever seen. Damaged box.,2026-06-17
rev_pos_398,PROD_LAPTOP_167,5,Very satisfied with my purchase. It works perfectly.,2026-06-07
rev_pos_1868,PROD_PHONE_188,5,"Very easy to use, setup was a breeze. Perfect!",2026-06-06
rev_neg_1093,PROD_LAPTOP_257,2,Doesn't charge at all. Broken charging port.,2026-06-14
rev_neg_1037,PROD_BEAUTY_292,2,The setup was extremely hard and frustrating.,2026-06-15
rev_neg_1225,PROD_CLOTH_242,2,The camera quality is awful and blurry.,2026-06-18
rev_neg_745,PROD_LAPTOP_250,1,Late delivery and the package arrived damaged.,2026-06-15
rev_pos_60,PROD_LAPTOP_144,5,Very robust and stands up to daily wear and tear.,2026-06-02
rev_pos_425,PROD_LAPTOP_101,5,The software is incredibly fast and responsive.,2026-06-06
rev_neg_1789,PROD_BEAUTY_266,2,It has a terrible chemical smell. Returning immediately.,2026-06-11
rev_neu_765,PROD_LAPTOP_313,3,"Just an average device, nothing to write home about.",2026-06-27
rev_neg_1805,PROD_CLOTH_294,2,Very disappointed. It looks nothing like the pictures.,2026-06-18
rev_pos_1971,PROD_PHONE_106,4,"No lag, games run super smooth on it.",2026-06-07
rev_neu_530,PROD_PHONE_373,3,"Not bad, but not particularly good either.",2026-06-20
rev_neu_953,PROD_PHONE_321,3,"It is average. Some days it is fast, some days it is slow.",2026-06-25
rev_neu_404,PROD_CLOTH_358,3,"Not bad, it is just okay.",2026-06-28
rev_neg_1024,PROD_LAPTOP_274,1,Late delivery and the package arrived damaged.,2026-06-17
rev_neu_681,PROD_CLOTH_311,3,"No issues so far, but it feels a bit basic.",2026-06-28
rev_neg_1577,PROD_BEAUTY_225,2,Not recommended. The product has major design flaws.,2026-06-12
rev_pos_345,PROD_CLOTH_146,4,Absolutely love this device. Best purchase of the year!,2026-06-07
rev_neg_801,PROD_BEAUTY_279,1,Completely useless. Do not waste your hard-earned money.,2026-06-11
rev_pos_844,PROD_BEAUTY_190,5,Great product! The quality is absolutely amazing.,2026-06-03
rev_neg_1197,PROD_LAPTOP_257,2,The setup was extremely hard and frustrating.,2026-06-19
rev_pos_351,PROD_CLOTH_188,4,Fast connection and never disconnects.,2026-06-08
rev_pos_996,PROD_BEAUTY_167,5,"No quality issues, everything is in perfect condition.",2026-06-09
rev_pos_1967,PROD_PHONE_189,5,"Works like a charm, would buy again without hesitation.",2026-06-09
rev_neg_562,PROD_PHONE_219,2,The camera quality is awful and blurry.,2026-06-10
rev_neg_1378,PROD_LAPTOP_229,1,Very slow shipping and the item is defect.,2026-06-10
rev_pos_244,PROD_PHONE_116,4,Very bright display and the colors are vibrant.,2026-06-05
rev_pos_211,PROD_LAPTOP_181,5,Very bright display and the colors are vibrant.,2026-06-04
rev_neu_999,PROD_BEAUTY_388,3,"Delivery was a bit slow, but the item arrived safe.",2026-06-23
rev_neu_820,PROD_CLOTH_333,3,"Nothing special, just a standard item.",2026-06-22
rev_neg_164,PROD_LAPTOP_245,2,It stopped working after just a few days of light usage.,2026-06-13
rev_pos_212,PROD_LAPTOP_180,5,"No lag, games run super smooth on it.",2026-06-02
rev_pos_795,PROD_LAPTOP_114,5,"No regrets buying this, highly recommended.",2026-06-03
rev_neu_53,PROD_LAPTOP_332,3,"Average performance, nothing special about it.",2026-06-23
rev_pos_388,PROD_PHONE_116,5,Extremely pleased with how fast this works.,2026-06-02
rev_pos_1740,PROD_PHONE_198,5,"Wow, this is an absolute game changer!",2026-06-05
rev_neu_524,PROD_CLOTH_324,3,"The product is okay, does the job but nothing special.",2026-06-22
rev_neg_29,PROD_BEAUTY_219,1,The worst packaging I have ever seen. Damaged box.,2026-06-14
rev_neu_911,PROD_CLOTH_342,3,"Nothing special, just a standard item.",2026-06-20
rev_pos_998,PROD_CLOTH_146,5,No problems at all. Solid hardware and easy to setup.,2026-06-07
rev_pos_1169,PROD_LAPTOP_111,4,Simply the best one on the market right now.,2026-06-08
rev_neg_1811,PROD_PHONE_254,1,Never buy this. Waste of time and money.,2026-06-12
rev_neg_760,PROD_LAPTOP_235,2,Completely useless. Do not waste your hard-earned money.,2026-06-10
rev_neu_184,PROD_BEAUTY_348,3,"It is average. Some days it is fast, some days it is slow.",2026-06-24
rev_pos_1185,PROD_BEAUTY_150,4,Very satisfied with my purchase. It works perfectly.,2026-06-03
rev_pos_33,PROD_CLOTH_151,4,The screen display is incredibly clear and beautiful.,2026-06-06
rev_neg_963,PROD_PHONE_279,2,The screen cracked easily without any drop. Fragile.,2026-06-16
rev_neg_573,PROD_BEAUTY_205,1,"No response from support, and return policy is a lie.",2026-06-11
rev_neg_1115,PROD_LAPTOP_285,1,Very disappointed. It looks nothing like the pictures.,2026-06-12
rev_pos_1297,PROD_LAPTOP_159,5,"This phone is gr8, battery life is awesome.",2026-06-04
rev_neg_415,PROD_CLOTH_278,2,Late delivery and the package arrived damaged.,2026-06-16
rev_neg_756,PROD_PHONE_225,1,Very expensive for such cheap material. Disappointed.,2026-06-15
rev_neu_709,PROD_PHONE_306,3,"The quality is passable, nothing to complain about.",2026-06-21
rev_neg_154,PROD_BEAUTY_255,2,Never again. This is absolute trash.,2026-06-18
rev_neg_1235,PROD_BEAUTY_255,1,Not recommended. The product has major design flaws.,2026-06-13
rev_neg_409,PROD_LAPTOP_271,2,Worst experience ever. The battery drains in two hours.,2026-06-10
rev_pos_1067,PROD_CLOTH_144,4,No problems at all. Solid hardware and easy to setup.,2026-06-07
rev_pos_468,PROD_PHONE_124,4,Very bright display and the colors are vibrant.,2026-06-09
rev_pos_380,PROD_BEAUTY_165,4,"Works like a charm, would buy again without hesitation.",2026-06-08
rev_neg_890,PROD_LAPTOP_292,1,"Poor battery life, won't even last half a day.",2026-06-15
rev_pos_609,PROD_LAPTOP_168,4,No problems at all. Solid hardware and easy to setup.,2026-06-06
rev_pos_810,PROD_PHONE_151,4,Perfect fit and very comfortable to wear.,2026-06-07
rev_neu_850,PROD_PHONE_387,3,"It is average. Some days it is fast, some days it is slow.",2026-06-28
rev_pos_1197,PROD_BEAUTY_149,4,Extremely pleased with how fast this works.,2026-06-02
rev_pos_1975,PROD_BEAUTY_131,5,"No delay in shipping, super happy with the delivery.",2026-06-06
rev_pos_1531,PROD_BEAUTY_111,4,"No quality issues, everything is in perfect condition.",2026-06-01
rev_neg_1406,PROD_LAPTOP_245,1,The device keeps flickering and lags constantly. Terrible!,2026-06-15
rev_pos_1548,PROD_CLOTH_123,5,Fast connection and never disconnects.,2026-06-04
rev_neu_292,PROD_LAPTOP_376,3,"Delivery was a bit slow, but the item arrived safe.",2026-06-22
rev_pos_1479,PROD_BEAUTY_149,4,"Not bad at all, in fact it is an awsm product.",2026-06-01
rev_pos_1035,PROD_PHONE_167,4,"No delay in shipping, super happy with the delivery.",2026-06-03
rev_pos_270,PROD_BEAUTY_195,4,"Not bad at all, in fact it is an awsm product.",2026-06-07
rev_neg_791,PROD_PHONE_241,2,"No customer support at all, they ignored my emails.",2026-06-17
rev_neu_376,PROD_LAPTOP_312,3,"Decent packaging, product performs averagely.",2026-06-28
rev_neu_731,PROD_BEAUTY_365,3,"The quality is passable, nothing to complain about.",2026-06-24
rev_pos_1231,PROD_PHONE_184,4,"Great customer service, they resolved my issue in minutes.",2026-06-05
rev_pos_3,PROD_LAPTOP_191,4,Very robust and stands up to daily wear and tear.,2026-06-09
rev_neu_7,PROD_PHONE_390,3,"Neither great nor terrible, just in the middle.",2026-06-20
rev_pos_936,PROD_LAPTOP_184,4,Fast connection and never disconnects.,2026-06-09
rev_neg_697,PROD_LAPTOP_296,2,"Terrible sound, very tinny and muffled.",2026-06-11
rev_neu_90,PROD_PHONE_363,3,Average quality for the price. Not bad but not great.,2026-06-28
rev_pos_739,PROD_LAPTOP_132,4,Very bright display and the colors are vibrant.,2026-06-05
rev_neg_1408,PROD_PHONE_269,1,Doesn't work. The software crashes every time I open it.,2026-06-12
rev_neg_947,PROD_PHONE_209,1,Very expensive for such cheap material. Disappointed.,2026-06-10
rev_neu_211,PROD_CLOTH_374,3,"It works, but nothing outstanding.",2026-06-27
rev_neg_250,PROD_BEAUTY_255,1,"Extremely noisy, sounds like it's going to explode.",2026-06-11
rev_neg_1944,PROD_CLOTH_250,1,"No manual included, and setup is impossible.",2026-06-12
rev_pos_1181,PROD_CLOTH_118,5,Extremely pleased with how fast this works.,2026-06-05
rev_neg_1440,PROD_PHONE_286,2,This is a scam. It does not work at all.,2026-06-15
rev_neu_989,PROD_LAPTOP_334,3,"Some aspects are good, others are quite disappointed.",2026-06-26
rev_neu_349,PROD_CLOTH_320,3,"Delivery was a bit slow, but the item arrived safe.",2026-06-24
rev_pos_1406,PROD_PHONE_127,4,"Wow, this is an absolute game changer!",2026-06-09
rev_pos_1370,PROD_CLOTH_108,5,"Not cheap, but totally worth every single penny.",2026-06-07
rev_pos_732,PROD_PHONE_187,5,Very robust and stands up to daily wear and tear.,2026-06-01
rev_neg_1120,PROD_CLOTH_250,1,Very disappointed with the hardware quality. It broke on day one.,2026-06-17
rev_pos_1324,PROD_LAPTOP_190,5,The software is incredibly fast and responsive.,2026-06-07
rev_neg_242,PROD_LAPTOP_211,2,"No manual included, and setup is impossible.",2026-06-14
rev_neg_1543,PROD_LAPTOP_273,2,Doesn't work. The software crashes every time I open it.,2026-06-18
rev_pos_107,PROD_BEAUTY_153,5,Beautiful design and great build quality.,2026-06-01
rev_neu_261,PROD_BEAUTY_356,3,"The quality is passable, nothing to complain about.",2026-06-21
rev_neg_489,PROD_BEAUTY_262,2,Very expensive for such cheap material. Disappointed.,2026-06-14
rev_neg_1254,PROD_PHONE_257,1,Poor packaging and the item was broken inside.,2026-06-12
rev_neu_672,PROD_BEAUTY_394,3,It is an average item. Neither good nor bad.,2026-06-28
rev_neu_880,PROD_LAPTOP_352,3,"Okay for basic usage, but not for heavy tasks.",2026-06-27
rev_pos_1538,PROD_CLOTH_159,4,No problems at all. Solid hardware and easy to setup.,2026-06-04
rev_pos_1796,PROD_CLOTH_105,5,Absolutely love this device. Best purchase of the year!,2026-06-02
rev_pos_1990,PROD_PHONE_172,5,"Very easy to use, setup was a breeze. Perfect!",2026-06-01
rev_neu_920,PROD_PHONE_356,3,"Shipping took longer than expected, but product is ok.",2026-06-25
rev_neu_213,PROD_CLOTH_302,3,"The quality is passable, nothing to complain about.",2026-06-28
rev_neg_386,PROD_PHONE_209,1,"No response from support, and return policy is a lie.",2026-06-15
rev_pos_1458,PROD_PHONE_166,5,"No delay in shipping, super happy with the delivery.",2026-06-04
rev_pos_1371,PROD_BEAUTY_181,4,No problems at all. Solid hardware and easy to setup.,2026-06-05
rev_neg_508,PROD_PHONE_239,1,"Poor battery life, won't even last half a day.",2026-06-14
rev_neu_945,PROD_CLOTH_316,3,"Okay packaging, shipping was standard.",2026-06-22
rev_neg_743,PROD_PHONE_295,1,"Extremely slow performance, laggy and unusable.",2026-06-16
rev_neg_1228,PROD_LAPTOP_259,1,Never buy this. Waste of time and money.,2026-06-12
rev_neu_517,PROD_PHONE_335,3,"No quality issues, but design is quite boring.",2026-06-25
rev_neu_845,PROD_BEAUTY_377,3,"Not bad, but not particularly good either.",2026-06-20
rev_neg_902,PROD_BEAUTY_216,1,"Poor battery life, won't even last half a day.",2026-06-15
rev_pos_1554,PROD_PHONE_102,4,Great product! The quality is absolutely amazing.,2026-06-04
rev_neu_571,PROD_BEAUTY_334,3,"Just an average device, nothing to write home about.",2026-06-23
rev_neg_5,PROD_BEAUTY_283,1,Not durable. It tore apart after the first wash.,2026-06-14
rev_pos_1008,PROD_PHONE_181,5,"Very easy to use, setup was a breeze. Perfect!",2026-06-08
rev_pos_1571,PROD_LAPTOP_136,4,"No regrets buying this, highly recommended.",2026-06-02
rev_neg_251,PROD_CLOTH_264,2,This is a scam. It does not work at all.,2026-06-15
rev_pos_450,PROD_PHONE_138,4,"Love the packaging, it was wrapped very nicely.",2026-06-08
rev_pos_215,PROD_LAPTOP_169,4,"No quality issues, everything is in perfect condition.",2026-06-06
rev_neg_1136,PROD_PHONE_292,1,Not durable. It tore apart after the first wash.,2026-06-14
rev_neg_1205,PROD_BEAUTY_208,1,"Very cheap plastic, feels like a toy.",2026-06-15
rev_pos_1258,PROD_BEAUTY_149,4,"No delay in shipping, super happy with the delivery.",2026-06-06
rev_pos_1778,PROD_PHONE_110,5,Perfect fit and very comfortable to wear.,2026-06-09
rev_neg_1146,PROD_PHONE_205,2,Poor packaging and the item was broken inside.,2026-06-11
rev_pos_1619,PROD_CLOTH_162,5,Simply the best one on the market right now.,2026-06-01
rev_neg_1497,PROD_CLOTH_285,1,Doesn't charge at all. Broken charging port.,2026-06-19
rev_pos_1875,PROD_LAPTOP_166,5,Highly functional and has zero flaws.,2026-06-04
rev_pos_256,PROD_PHONE_197,5,"Outstanding performance, it exceeded my expectations.",2026-06-05
rev_neu_39,PROD_PHONE_353,3,It is an average item. Neither good nor bad.,2026-06-27
rev_neu_368,PROD_LAPTOP_364,3,"It is okay. Not the best, but not the worst.",2026-06-26
rev_neu_37,PROD_CLOTH_308,3,"Not bad, it is just okay.",2026-06-26
rev_pos_672,PROD_LAPTOP_116,5,Great product! The quality is absolutely amazing.,2026-06-06
rev_neg_1767,PROD_LAPTOP_208,2,"No connectivity, bluetooth keeps dropping.",2026-06-17
rev_neu_561,PROD_BEAUTY_314,3,"The design is simple, functionality is average.",2026-06-28
rev_neu_539,PROD_CLOTH_330,3,"Okay for basic usage, but not for heavy tasks.",2026-06-20
rev_pos_1123,PROD_BEAUTY_182,4,I can't believe how good this is for the price.,2026-06-08
rev_pos_492,PROD_LAPTOP_138,4,"No defects, clean packaging, and works like a dream.",2026-06-02
rev_pos_1653,PROD_BEAUTY_144,5,Very bright display and the colors are vibrant.,2026-06-04
rev_neu_786,PROD_CLOTH_345,3,"The product is okay, does the job but nothing special.",2026-06-27
rev_neg_777,PROD_PHONE_281,2,The camera quality is awful and blurry.,2026-06-11
rev_neg_603,PROD_CLOTH_200,2,"Cannot recommend this product, it lacks standard features.",2026-06-18
rev_pos_613,PROD_LAPTOP_189,4,"Not bad at all, in fact it is an awsm product.",2026-06-01
rev_pos_1341,PROD_LAPTOP_160,5,The user interface is so smooth and intuitive. Love it.,2026-06-06
rev_pos_295,PROD_CLOTH_132,5,"This phone is gr8, battery life is awesome.",2026-06-03
rev_neg_1665,PROD_LAPTOP_200,1,Very slow shipping and the item is defect.,2026-06-19
rev_pos_1852,PROD_CLOTH_147,5,The sound quality is fantastic and clear.,2026-06-06
rev_pos_1942,PROD_CLOTH_114,4,Not a single issue so far. Very reliable.,2026-06-06
rev_neg_1773,PROD_BEAUTY_219,2,Doesn't work. The software crashes every time I open it.,2026-06-18
rev_neg_1514,PROD_CLOTH_210,1,Very disappointed. It looks nothing like the pictures.,2026-06-14
rev_neu_482,PROD_CLOTH_393,3,"Okay for basic usage, but not for heavy tasks.",2026-06-23
rev_pos_1466,PROD_LAPTOP_182,5,"Never disappointed with this brand, always top tier.",2026-06-01
rev_pos_1999,PROD_CLOTH_106,4,"No delay in shipping, super happy with the delivery.",2026-06-04
rev_pos_1724,PROD_BEAUTY_166,5,Very robust and stands up to daily wear and tear.,2026-06-08
rev_pos_904,PROD_CLOTH_192,5,"Love the packaging, it was wrapped very nicely.",2026-06-02
rev_neg_1885,PROD_PHONE_266,2,"No customer support at all, they ignored my emails.",2026-06-19
rev_pos_1734,PROD_PHONE_122,5,"No delay in shipping, super happy with the delivery.",2026-06-08
rev_pos_1792,PROD_BEAUTY_154,4,"No lag, games run super smooth on it.",2026-06-02
rev_neg_1589,PROD_PHONE_214,1,"Not worth the money, quality is very poor.",2026-06-17
rev_pos_296,PROD_LAPTOP_144,4,The sound quality is fantastic and clear.,2026-06-05
rev_neg_1032,PROD_PHONE_295,2,Late delivery and the package arrived damaged.,2026-06-13
rev_neg_229,PROD_PHONE_231,2,"No manual included, and setup is impossible.",2026-06-19
rev_neg_410,PROD_LAPTOP_275,1,Terrible product! A complete waste of money.,2026-06-16
rev_neg_513,PROD_PHONE_292,2,"Extremely slow performance, laggy and unusable.",2026-06-13
rev_neg_1426,PROD_LAPTOP_267,2,Very slow shipping and the item is defect.,2026-06-11
rev_neg_1083,PROD_BEAUTY_288,1,Very disappointed. It looks nothing like the pictures.,2026-06-19
rev_pos_547,PROD_BEAUTY_100,5,Fast connection and never disconnects.,2026-06-04
rev_pos_524,PROD_CLOTH_137,5,"No quality issues, everything is in perfect condition.",2026-06-08
rev_neu_875,PROD_BEAUTY_369,3,It is fine. Just an average smartphone.,2026-06-20
rev_neu_914,PROD_LAPTOP_396,3,"It's decent, fits the description but nothing exciting.",2026-06-23
rev_pos_712,PROD_PHONE_187,5,"Highly recommend this shop, wonderful customer service.",2026-06-07
rev_neu_616,PROD_LAPTOP_320,3,"It works as expected, nothing more, nothing less.",2026-06-21
rev_neu_826,PROD_CLOTH_308,3,"Delivery was a bit slow, but the item arrived safe.",2026-06-27
rev_pos_1614,PROD_LAPTOP_162,4,The customer support staff was very helpful and responsive.,2026-06-08
rev_pos_1283,PROD_PHONE_125,4,Perfect fit and very comfortable to wear.,2026-06-07
rev_neu_0,PROD_PHONE_366,3,The color is slightly different but it works okay.,2026-06-27
rev_neu_565,PROD_CLOTH_388,3,"It is a decent product, but has some limitations.",2026-06-20
rev_pos_319,PROD_PHONE_106,5,It is an awesome product. I will buy it again.,2026-06-04
rev_neu_440,PROD_LAPTOP_315,3,"Some aspects are good, others are quite disappointed.",2026-06-20
rev_pos_1695,PROD_CLOTH_153,5,Very robust and stands up to daily wear and tear.,2026-06-08
